id,pid,ms_subclass,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,ms_zoning_FV,ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,high_qual,best_gr_liv_area
722,902401130,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,7,9,1920-01-01,1988-01-01,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,624.0,Unf,0.0,26.0,650.0,GasA,Ex,1,SBrkr,832,650,0,1482,0.0,1.0,1,0,3,1,TA,7,Typ,0,Detchd,Unf,2.0,324.0,TA,TA,1,0,0,0,0,0,0,0,7,2009-01-01,WD ,143000,0,0,0,1,0,0,0,0,1,0,0,0,0
2260,916384050,20,8368,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,7,5,2006-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,1,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,Fin,2.0,433.0,TA,TA,1,100,39,0,0,0,0,0,4,2007-01-01,New,231713,0,0,1,0,0,1,0,0,0,0,0,0,1
1639,527226040,190,41600,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,2fmCon,5,5,1969-01-01,1990-01-01,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,1047.0,Unf,0.0,53.0,1100.0,GasW,TA,1,SBrkr,1424,0,0,1424,1.0,0.0,1,1,3,1,TA,7,Mod,0,2Types,Unf,3.0,828.0,TA,TA,0,144,0,0,0,0,0,0,11,2007-01-01,WD ,155000,0,0,1,0,0,1,0,0,0,0,0,0,0
1603,923252100,20,6490,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,5,7,1983-01-01,1983-01-01,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,GLQ,534.0,Unf,0.0,282.0,816.0,GasA,Ex,1,SBrkr,816,0,0,816,0.0,1.0,1,0,2,1,TA,4,Typ,0,Attchd,Unf,1.0,264.0,TA,TA,1,315,0,0,0,0,0,0,4,2008-01-01,WD ,128500,0,0,1,0,0,1,0,0,0,0,0,0,0
1520,909177120,30,7290,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,7,8,1921-01-01,1950-01-01,Gable,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,1,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,TA,7,Typ,1,Attchd,Unf,1.0,312.0,TA,TA,1,0,0,90,0,0,0,0,4,2008-01-01,WD ,168000,0,0,1,0,0,1,0,0,0,0,0,0,0
1665,527402240,60,7472,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,7,9,1972-01-01,2004-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,626.0,Unf,0.0,99.0,725.0,GasA,Gd,1,SBrkr,725,754,0,1479,1.0,0.0,1,1,4,1,Gd,7,Typ,0,Attchd,Fin,2.0,484.0,TA,TA,1,0,32,0,0,0,0,0,6,2007-01-01,WD ,184000,0,0,1,0,0,0,0,0,1,0,0,0,0
581,534127130,20,11717,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,6,6,1970-01-01,1970-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1442.0,1442.0,GasA,TA,1,SBrkr,1442,0,0,1442,0.0,0.0,2,0,2,1,TA,6,Typ,1,Attchd,RFn,2.0,615.0,TA,TA,1,371,0,0,0,0,0,0,2,2009-01-01,WD ,185000,0,0,1,0,0,1,0,0,0,0,0,0,0
2435,528240080,60,11194,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,8,5,2000-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,1406.0,GasA,Ex,1,SBrkr,1454,482,0,1936,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,RFn,2.0,504.0,TA,TA,1,188,124,0,0,0,0,0,11,2006-01-01,WD ,230500,0,0,1,0,0,0,0,0,1,0,0,1,1
2799,907285010,60,11250,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,7,5,1998-01-01,1998-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,Ex,1,SBrkr,1070,869,0,1939,0.0,1.0,2,1,3,1,Gd,8,Typ,1,Attchd,RFn,3.0,555.0,TA,TA,1,128,84,0,0,0,0,0,5,2006-01-01,WD ,227000,0,0,1,0,0,0,0,0,1,0,0,0,1
883,907414080,60,8633,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,6,5,2005-01-01,2005-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,Ex,1,SBrkr,738,738,0,1476,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,Fin,2.0,540.0,TA,TA,1,100,35,0,0,0,0,0,2,2009-01-01,WD ,173500,0,0,1,0,0,0,0,0,1,0,0,0,0
2537,534201300,85,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,5,6,1968-01-01,1968-01-01,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,744.0,Unf,0.0,89.0,833.0,GasA,Gd,1,SBrkr,898,0,0,898,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,RFn,1.0,326.0,TA,TA,1,143,0,0,0,0,0,0,8,2006-01-01,WD ,140000,0,0,1,0,0,0,0,0,0,1,0,0,0
774,905107310,85,8014,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,6,5,1978-01-01,1978-01-01,Gable,CompShg,Plywood,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,456.0,Unf,0.0,0.0,456.0,GasA,TA,1,SBrkr,1034,0,0,1034,0.0,1.0,1,0,3,1,TA,5,Typ,1,Basment,Fin,2.0,504.0,TA,TA,1,0,0,0,0,0,0,0,6,2009-01-01,WD ,149900,0,0,1,0,0,0,0,0,0,1,0,0,0
1447,907202010,20,12250,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,5,6,1978-01-01,1978-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,1,SBrkr,1174,0,0,1174,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,Unf,2.0,528.0,TA,TA,1,211,0,280,0,0,0,0,5,2008-01-01,WD ,158000,0,0,1,0,0,1,0,0,0,0,0,0,0
104,533223100,160,2403,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,7,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,244.0,Unf,0.0,286.0,530.0,GasA,Ex,1,SBrkr,530,550,0,1080,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Attchd,RFn,2.0,496.0,TA,TA,1,0,50,0,0,0,0,0,6,2010-01-01,WD ,147110,1,0,0,0,0,0,0,0,1,0,0,0,0
2694,903454080,50,8600,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,6,6,1937-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,1,SBrkr,780,596,0,1376,0.0,0.0,2,0,3,1,TA,7,Typ,1,Detchd,Unf,1.0,198.0,TA,TA,0,0,0,0,0,0,0,0,6,2006-01-01,WD ,119500,0,0,0,1,0,0,0,0,0,0,0,0,0
920,909275080,50,13680,Pave,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,5,6,1940-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,728.0,Unf,0.0,112.0,840.0,GasA,Ex,1,SBrkr,840,727,0,1567,1.0,0.0,1,1,2,1,TA,6,Min2,2,Detchd,Unf,2.0,440.0,TA,TA,1,0,21,150,0,0,0,0,2,2009-01-01,WD ,205000,0,0,1,0,0,0,0,0,0,0,0,0,1
9,527146030,120,5389,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,8,5,1995-01-01,1996-01-01,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,GLQ,1180.0,Unf,0.0,415.0,1595.0,GasA,Ex,1,SBrkr,1616,0,0,1616,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,RFn,2.0,608.0,TA,TA,1,237,152,0,0,0,0,0,3,2010-01-01,WD ,236500,0,0,1,0,0,1,0,0,0,0,0,1,1
2848,909176180,50,10890,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,5,5,1938-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,TA,No,LwQ,930.0,Unf,0.0,128.0,1058.0,GasA,TA,1,SBrkr,1058,493,0,1551,1.0,0.0,2,0,3,1,Fa,6,Typ,0,Detchd,Unf,1.0,240.0,Fa,TA,1,0,0,0,0,0,0,0,7,2006-01-01,WD ,137000,0,0,1,0,0,0,0,0,0,0,0,0,1
614,534431130,20,9768,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,5,1955-01-01,1955-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,100.0,ALQ,247.0,613.0,960.0,GasA,Gd,1,SBrkr,960,0,0,960,1.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,RFn,1.0,330.0,TA,TA,1,0,70,0,0,0,0,0,2,2009-01-01,WD ,122000,0,0,1,0,0,1,0,0,0,0,0,0,0
1736,528222030,20,8993,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,7,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,1,SBrkr,1302,0,0,1302,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,Fin,2.0,436.0,TA,TA,1,0,22,0,0,0,0,0,8,2007-01-01,New,176485,0,0,1,0,0,1,0,0,0,0,0,0,0
2686,903400030,30,11672,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,5,5,1925-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,1,FuseA,816,0,0,816,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,Unf,1.0,210.0,Fa,Fa,0,168,0,112,0,0,0,0,7,2006-01-01,WD ,109000,0,0,1,0,0,1,0,0,0,0,0,0,0
2257,916253320,120,9763,Pave,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,7,5,1998-01-01,1998-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,72.0,328.0,1502.0,GasA,Ex,1,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Attchd,Fin,1.0,286.0,TA,TA,1,0,0,0,0,0,0,0,9,2007-01-01,WD ,330000,0,0,0,1,0,1,0,0,0,0,0,0,1
1284,902100020,20,9836,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,6,5,2008-01-01,2008-01-01,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,GLQ,96.0,Unf,0.0,96.0,192.0,GasA,Gd,0,SBrkr,1133,0,0,1133,1.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,Unf,1.0,308.0,TA,TA,1,0,175,0,0,0,0,0,12,2008-01-01,WD ,143000,0,0,0,1,0,1,0,0,0,0,0,0,0
1765,528340030,60,10557,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,9,5,1998-01-01,1998-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,1,SBrkr,1671,1407,0,3078,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,Fin,3.0,806.0,TA,TA,1,108,87,0,0,0,0,0,7,2007-01-01,WD ,410000,0,0,1,0,0,0,0,0,1,0,0,1,1
1811,531380110,60,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,6,5,1994-01-01,1994-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Gd,Gd,No,GLQ,814.0,Unf,0.0,114.0,928.0,GasA,Ex,1,SBrkr,936,785,0,1721,0.0,1.0,2,1,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,471.0,TA,TA,1,300,87,0,0,0,0,0,7,2007-01-01,WD ,201000,0,0,1,0,0,0,0,0,1,0,0,0,1
2603,535380130,50,10818,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,4,4,1910-01-01,1950-01-01,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,1077.0,1077.0,GasA,TA,1,FuseA,981,779,0,1760,0.0,0.0,1,1,4,1,TA,7,Typ,1,Detchd,Unf,2.0,648.0,Fa,TA,1,120,0,96,0,0,0,0,2,2006-01-01,COD,80000,0,0,1,0,0,0,0,0,0,0,0,0,1
2220,909282020,70,7259,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,6,8,1945-01-01,2002-01-01,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,774.0,LwQ,150.0,104.0,1028.0,GasA,Ex,1,SBrkr,1436,884,0,2320,1.0,0.0,2,1,3,1,Gd,9,Typ,1,Detchd,Unf,1.0,180.0,TA,TA,1,224,0,0,0,0,0,0,7,2007-01-01,WD ,259500,0,0,1,0,0,0,0,0,1,0,0,0,1
2273,916477060,60,11800,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,7,5,2003-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,GasA,Ex,1,SBrkr,1146,1340,0,2486,1.0,0.0,3,1,5,1,Gd,10,Typ,1,BuiltIn,Fin,2.0,452.0,TA,TA,1,143,32,0,0,0,0,0,7,2007-01-01,WD ,279900,0,0,1,0,0,0,0,0,1,0,0,0,1
163,535453070,20,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,7,1959-01-01,1994-01-01,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,LwQ,340.0,Rec,906.0,0.0,1246.0,GasA,Ex,1,SBrkr,1246,0,0,1246,1.0,0.0,1,1,3,1,Gd,6,Typ,0,Attchd,RFn,1.0,305.0,TA,TA,1,218,0,0,0,0,0,0,5,2010-01-01,WD ,154000,0,0,1,0,0,1,0,0,0,0,0,0,0
2116,906426060,50,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,6,7,1958-01-01,2006-01-01,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,Gd,TA,CBlock,Gd,TA,Gd,Rec,697.0,Unf,0.0,747.0,1444.0,GasA,Gd,1,SBrkr,1444,700,0,2144,0.0,1.0,2,0,4,1,Gd,7,Typ,2,Attchd,Fin,2.0,389.0,TA,TA,1,0,98,0,0,0,0,500,6,2007-01-01,WD ,277000,0,0,1,0,0,0,0,0,0,0,0,0,1
2734,905403050,50,6488,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,5,5,1942-01-01,1950-01-01,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,LwQ,230.0,Unf,0.0,569.0,799.0,GasA,Ex,0,FuseA,799,351,0,1150,0.0,0.0,1,0,3,1,TA,6,Mod,2,BuiltIn,Unf,1.0,215.0,TA,TA,1,264,0,0,0,0,0,0,3,2006-01-01,WD ,128000,0,0,1,0,0,0,0,0,0,0,0,0,0
426,528108010,20,14230,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,8,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1566.0,1566.0,GasA,Ex,1,SBrkr,1600,0,0,1600,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,RFn,3.0,890.0,TA,TA,1,0,56,0,0,0,0,0,7,2009-01-01,WD ,256300,0,0,1,0,0,1,0,0,0,0,0,1,1
2216,909276210,50,7810,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,4,6,1930-01-01,2003-01-01,Gable,CompShg,AsbShng,CmentBd,None,TA,Gd,BrkTil,TA,Gd,No,GLQ,189.0,Unf,0.0,741.0,930.0,GasA,Ex,1,SBrkr,1230,525,0,1755,0.0,0.0,2,0,4,1,Gd,7,Typ,1,Detchd,Unf,1.0,231.0,Fa,TA,1,0,40,0,0,0,0,0,11,2007-01-01,WD ,188000,0,0,1,0,0,0,0,0,0,0,0,0,1
2900,916475100,20,14331,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,8,5,2002-01-01,2002-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274.0,Unf,0.0,526.0,1800.0,GasA,Ex,1,SBrkr,1800,0,0,1800,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,Fin,3.0,765.0,TA,TA,1,270,78,0,0,0,0,0,5,2006-01-01,WD ,312500,0,0,1,0,0,1,0,0,0,0,0,1,1
97,533212010,160,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,7,5,2004-01-01,2005-01-01,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,RFn,2.0,480.0,TA,TA,1,0,172,0,0,0,0,0,6,2010-01-01,WD ,151000,1,0,0,0,0,0,0,0,1,0,0,0,0
1680,527451170,160,1920,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,5,5,1971-01-01,1971-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,471.0,Unf,0.0,294.0,765.0,GasA,Ex,1,SBrkr,765,600,0,1365,1.0,0.0,1,1,2,1,TA,6,Min1,0,Detchd,Unf,2.0,440.0,TA,TA,1,240,36,0,0,0,0,0,8,2007-01-01,WD ,122500,0,0,0,1,0,0,0,0,1,0,0,0,0
1133,531371070,60,10110,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,6,5,2003-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,80.0,ALQ,555.0,200.0,835.0,GasA,Ex,1,SBrkr,835,861,0,1696,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,542.0,TA,TA,1,143,66,0,0,0,0,0,7,2008-01-01,WD ,188000,0,0,1,0,0,0,0,0,1,0,0,0,1
2761,906394010,60,10984,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,7,5,2005-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,945.0,945.0,GasA,Ex,1,SBrkr,945,864,0,1809,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,RFn,2.0,638.0,TA,TA,1,144,54,0,0,0,0,0,5,2006-01-01,New,209700,0,0,1,0,0,0,0,0,1,0,0,0,1
1642,527256030,20,14082,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,8,5,2006-01-01,2006-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,Gd,Gd,GLQ,1558.0,Unf,0.0,662.0,2220.0,GasA,Ex,1,SBrkr,2234,0,0,2234,1.0,0.0,1,1,1,1,Gd,7,Typ,1,Attchd,RFn,2.0,724.0,TA,TA,1,390,80,0,0,0,0,0,1,2007-01-01,WD ,441929,0,0,1,0,0,1,0,0,0,0,0,1,1
1141,531382110,60,8480,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,6,5,1993-01-01,1994-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,602.0,Unf,0.0,284.0,886.0,GasA,Ex,1,SBrkr,886,794,0,1680,0.0,1.0,2,1,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,474.0,TA,TA,1,144,96,0,0,0,0,0,10,2008-01-01,WD ,163000,0,0,1,0,0,0,0,0,1,0,0,0,1
2118,906475110,60,12205,Pave,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,6,8,1966-01-01,2007-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Fa,Gd,LwQ,568.0,Unf,0.0,264.0,832.0,GasA,Gd,1,SBrkr,976,1111,0,2087,0.0,0.0,2,1,5,1,Gd,9,Typ,0,Attchd,Fin,2.0,444.0,TA,TA,1,133,168,0,0,0,0,0,7,2007-01-01,WD ,187500,0,0,1,0,0,0,0,0,1,0,0,0,1
870,907275010,20,15750,Pave,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,8,5,1999-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,1246.0,Unf,0.0,216.0,1462.0,GasA,Ex,1,SBrkr,1513,0,0,1513,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,Fin,2.0,521.0,TA,TA,1,135,34,0,0,0,0,0,6,2009-01-01,WD ,220000,0,0,1,0,0,1,0,0,0,0,0,1,1
1875,534201040,20,8050,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,6,1967-01-01,1993-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,474.0,BLQ,38.0,437.0,949.0,GasA,TA,1,SBrkr,1107,0,0,1107,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Attchd,RFn,1.0,308.0,TA,TA,1,88,64,0,0,0,0,0,3,2007-01-01,WD ,127000,0,0,1,0,0,1,0,0,0,0,0,0,0
1285,902100030,30,5232,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,5,5,1925-01-01,2004-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,680.0,680.0,GasA,Gd,0,FuseP,764,0,0,764,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,Unf,2.0,504.0,TA,TA,0,0,0,0,0,0,0,0,6,2008-01-01,WD ,73000,0,0,0,1,0,1,0,0,0,0,0,0,0
2400,528164040,20,11846,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,9,5,2003-01-01,2004-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567.0,Unf,0.0,225.0,1792.0,GasA,Ex,1,SBrkr,1792,0,0,1792,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,Fin,3.0,874.0,TA,TA,1,206,49,0,0,0,0,0,8,2006-01-01,WD ,374000,0,0,1,0,0,1,0,0,0,0,0,1,1
1068,528178070,60,16900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,8,5,2001-01-01,2002-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,1479.0,GasA,Ex,1,SBrkr,1515,1134,0,2649,1.0,0.0,2,1,4,1,Gd,10,Typ,1,Attchd,Fin,3.0,746.0,TA,TA,1,0,60,0,0,0,0,0,1,2008-01-01,WD ,421250,0,0,1,0,0,0,0,0,1,0,0,1,1
361,527164060,60,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,6,5,1992-01-01,1993-01-01,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,GasA,Gd,1,SBrkr,808,785,0,1593,0.0,0.0,2,1,3,1,TA,7,Typ,1,BuiltIn,RFn,2.0,389.0,TA,TA,1,342,40,0,0,0,0,0,12,2009-01-01,WD ,178000,0,0,1,0,0,0,0,0,1,0,0,0,1
