overall_qual,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,central_air,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,garage_cars,paved_drive,open_porch_sf,saleprice,garage_yr_blt_imp,total_sf,heating_qc_oe,ms_subclass_60,neighborhood_NridgHt,foundation_PConc,high_qual,best_gr_live_area,recent_remodel,heatqc_is_ex,has_fireplaces,massive_sf,both_exterior_VynilSd
4,1925,1950,0.0,0.0,432.0,0,672,672,1,4,0.0,0,0,72000,1977,1104.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1976,1976,160.0,644.0,1193.0,1,1523,1523,2,7,2.0,1,0,180000,1976,2716.0,3.0,0,0,0,0,0,0,0,1,0,0
6,1986,1986,132.0,1398.0,1606.0,1,1651,1651,2,7,2.0,1,0,184000,1986,3449.0,3.0,0,0,0,0,0,0,0,1,1,0
5,1959,1959,132.0,991.0,1041.0,1,1041,1041,1,6,1.0,1,88,124500,1959,2394.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1958,1958,0.0,0.0,1604.0,1,1604,1604,2,8,2.0,1,0,135000,1958,3250.0,3.0,0,0,0,0,0,0,0,0,1,0
6,1940,1989,0.0,521.0,981.0,1,1014,1672,1,6,1.0,1,11,164900,1940,2664.0,4.0,0,0,0,0,1,0,1,1,0,0
7,1969,1969,168.0,0.0,1164.0,1,1164,1164,1,6,2.0,1,0,140000,1969,2328.0,3.0,0,0,0,1,0,0,0,0,0,0
5,1958,1958,0.0,0.0,1041.0,1,1041,1041,1,6,1.0,1,0,128000,1958,2082.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1978,1978,40.0,450.0,450.0,1,1034,1034,1,6,2.0,1,0,153000,1978,1795.0,4.0,0,0,0,0,0,0,1,1,0,0
6,1910,1950,0.0,0.0,796.0,1,825,1609,1,7,1.0,0,182,127500,1910,2587.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1950,2006,0.0,32.0,572.0,1,1337,1337,1,7,1.0,1,192,141500,1950,2101.0,2.0,0,0,0,0,0,1,0,1,0,0
7,1993,1993,112.0,0.0,1594.0,1,1594,1594,2,6,2.0,1,80,188500,1993,3458.0,4.0,0,0,1,1,0,0,1,1,1,1
6,2006,2006,68.0,905.0,1262.0,1,1262,1262,2,5,2.0,1,120,185000,2006,2644.0,2.0,0,0,1,0,0,1,0,0,0,1
6,2005,2006,126.0,80.0,1175.0,1,1175,1175,1,6,0.0,1,90,146000,1977,2440.0,4.0,0,0,1,0,0,1,1,0,0,1
6,1917,2007,0.0,0.0,624.0,1,664,1288,1,5,1.0,0,103,119000,1917,2015.0,4.0,0,0,0,0,0,1,1,1,0,0
5,1971,1971,142.0,0.0,630.0,1,630,1302,2,6,1.0,1,0,112000,1991,1932.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2005,2005,0.0,1039.0,1247.0,1,1247,1247,1,4,2.0,1,84,197000,2005,2578.0,4.0,0,0,1,1,0,1,1,1,0,0
8,2002,2002,148.0,1218.0,1568.0,1,1689,1689,2,7,3.0,1,59,271000,2002,3466.0,4.0,0,0,1,1,1,0,1,1,1,0
7,2003,2003,235.0,1000.0,1405.0,1,1405,1405,2,6,2.0,1,36,200000,2003,2982.0,4.0,0,1,1,1,0,1,1,1,0,0
7,1976,1976,130.0,624.0,1228.0,1,1324,1324,2,5,2.0,1,36,174000,1976,2995.0,3.0,0,0,0,1,0,0,0,1,0,0
5,1960,1960,0.0,1098.0,1377.0,1,1377,1377,1,6,1.0,1,0,156500,1965,2754.0,3.0,0,0,0,0,0,0,0,1,0,0
6,1996,1997,42.0,742.0,872.0,1,888,1756,2,7,2.0,1,122,204000,1996,2894.0,4.0,1,0,1,0,1,0,1,0,0,1
5,1966,2006,0.0,0.0,1228.0,1,1228,1228,1,6,1.0,1,65,149350,1966,2521.0,2.0,0,0,0,0,0,1,0,0,0,0
5,1954,1954,0.0,486.0,1008.0,1,1008,1008,1,4,1.0,1,0,137000,1954,2016.0,2.0,0,0,0,0,0,0,0,1,0,0
7,1998,1999,202.0,252.0,1153.0,1,1153,2031,2,8,2.0,1,84,222500,1998,3460.0,4.0,1,0,1,1,1,0,1,1,1,1
6,2007,2007,22.0,0.0,752.0,1,752,1504,2,6,2.0,1,32,166000,2007,2388.0,4.0,1,0,1,0,0,1,1,0,0,1
5,1920,1950,0.0,579.0,936.0,1,936,936,1,5,0.0,0,0,109500,1977,1923.0,3.0,0,0,1,0,0,0,0,1,0,0
4,1954,1954,0.0,0.0,0.0,1,1383,1383,1,6,2.0,1,0,122000,1980,1383.0,3.0,0,0,0,0,0,0,0,0,0,1
5,1920,1990,0.0,0.0,967.0,1,967,967,1,5,1.0,0,0,99900,1920,1934.0,2.0,0,0,0,0,0,0,0,1,0,0
8,2006,2006,0.0,24.0,1656.0,1,1656,1656,2,7,3.0,1,146,249700,2006,3458.0,4.0,0,0,1,1,0,1,1,0,1,1
6,1950,2004,0.0,0.0,1092.0,1,1152,1152,1,6,1.0,1,36,158500,1950,2280.0,4.0,0,0,0,0,0,1,1,1,0,0
6,2005,2005,0.0,24.0,1142.0,1,1142,1142,1,5,0.0,1,50,139500,1977,2338.0,4.0,0,0,1,0,0,1,1,0,0,1
6,2000,2000,0.0,1136.0,1381.0,1,1403,1403,2,5,2.0,1,173,202000,2000,2957.0,4.0,0,0,0,0,0,0,1,0,0,1
5,1959,2005,122.0,528.0,1626.0,1,1712,1712,2,8,2.0,1,54,145000,2005,3664.0,4.0,0,0,0,0,1,1,1,0,1,0
4,1969,1969,0.0,1198.0,1198.0,1,1258,1258,0,6,2.0,1,0,108959,1969,2576.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1948,1950,0.0,353.0,747.0,1,1687,1687,1,7,2.0,0,0,160000,1966,2434.0,3.0,0,0,0,0,1,0,0,1,0,0
5,1958,1958,260.0,0.0,1560.0,1,1560,1560,2,8,2.0,1,0,128600,1958,3120.0,3.0,0,0,0,0,0,0,0,0,1,0
7,1976,1976,233.0,0.0,793.0,1,1142,1935,2,7,2.0,1,113,197900,1976,2841.0,3.0,1,0,0,1,1,0,0,1,0,0
7,1976,1976,252.0,1005.0,1047.0,1,1083,1083,1,5,2.0,1,0,172000,1976,2574.0,3.0,0,0,0,1,0,0,0,1,0,0
5,1977,1977,0.0,60.0,876.0,1,907,907,1,5,1.0,1,0,130000,1977,1783.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1999,2000,0.0,1223.0,1666.0,1,1675,1675,2,6,2.0,1,52,195000,1999,3558.0,4.0,0,0,1,0,1,0,1,0,1,1
5,1954,1954,0.0,0.0,988.0,1,988,988,1,4,2.0,0,0,113000,1954,1976.0,4.0,0,0,0,0,0,0,1,0,0,0
8,2001,2001,0.0,0.0,1491.0,1,1491,1491,2,7,2.0,1,100,209000,2001,3202.0,4.0,0,0,1,1,0,0,1,0,1,1
7,1987,1989,310.0,904.0,1645.0,1,1479,1479,2,7,2.0,1,238,213500,1987,3586.0,4.0,0,0,1,1,0,0,1,1,1,0
5,1951,1951,0.0,308.0,631.0,1,1112,1112,1,5,2.0,1,0,126000,1951,1743.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1956,1956,0.0,0.0,1436.0,1,1689,1689,1,7,2.0,1,0,127500,1956,3125.0,1.0,0,0,0,0,1,0,0,1,1,0
9,2007,2007,178.0,1034.0,1710.0,1,1710,1710,2,6,2.0,1,48,334000,2007,3624.0,4.0,0,0,1,1,1,1,1,1,1,0
6,1960,1960,212.0,733.0,1253.0,1,1253,1253,1,5,1.0,1,213,157000,1960,2719.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1962,1962,0.0,110.0,864.0,1,864,864,1,5,1.0,1,0,125500,1962,1786.0,2.0,0,0,0,0,0,0,0,0,0,0
7,2005,2005,0.0,648.0,728.0,1,728,1456,2,7,2.0,1,18,189000,2005,2238.0,4.0,1,0,1,1,0,1,1,1,0,0
7,1990,1991,0.0,611.0,1188.0,1,1217,1217,2,6,2.0,1,27,173000,1990,2600.0,4.0,0,0,1,1,0,0,1,0,0,0
8,2007,2007,0.0,20.0,866.0,1,866,1768,2,7,2.0,1,105,212000,2007,2883.0,4.0,1,0,1,1,1,1,1,0,0,1
5,1996,1996,0.0,298.0,870.0,1,914,914,1,5,2.0,1,0,148000,1998,1784.0,4.0,0,0,1,0,0,0,1,0,0,1
6,1964,1964,0.0,0.0,533.0,1,1131,1775,2,8,2.0,1,172,136300,1964,2480.0,3.0,0,0,0,0,1,0,0,0,0,0
5,1900,2006,0.0,0.0,797.0,0,830,1627,2,10,2.0,0,0,139500,1950,2616.0,3.0,0,0,0,0,0,1,0,0,0,0
7,2003,2003,0.0,0.0,660.0,1,660,1320,2,6,2.0,1,48,162000,2003,2028.0,4.0,1,0,1,1,0,1,1,0,0,1
4,1939,1950,0.0,0.0,732.0,1,772,1123,1,4,1.0,0,0,100000,1979,1855.0,2.0,0,0,1,0,0,0,0,0,0,0
5,1968,2003,0.0,441.0,864.0,1,874,874,1,5,1.0,1,120,126500,1968,1858.0,4.0,0,0,0,0,0,1,1,0,0,0
6,1997,1997,0.0,648.0,824.0,1,905,1786,2,7,2.0,1,162,204750,1997,2772.0,4.0,1,0,1,0,1,0,1,0,0,1
4,1949,1950,0.0,0.0,0.0,0,1040,1040,2,6,2.0,1,0,90000,1956,1040.0,1.0,0,0,0,0,0,0,0,0,0,0
5,1920,1960,0.0,234.0,973.0,1,1377,2350,2,10,2.0,1,0,130000,1930,3323.0,3.0,0,0,0,0,1,0,0,0,1,0
5,1968,1968,300.0,361.0,900.0,1,884,1770,1,7,2.0,1,60,155000,1968,2730.0,4.0,1,0,0,0,1,0,1,0,0,0
5,1960,1960,0.0,374.0,1269.0,1,1269,1269,1,6,1.0,1,0,155000,1964,2538.0,3.0,0,0,0,0,0,0,0,1,0,0
5,1965,1965,0.0,841.0,1039.0,1,1039,1039,1,6,2.0,1,0,131500,1965,2078.0,4.0,0,0,1,0,0,0,1,0,0,0
6,1955,1972,164.0,674.0,1156.0,1,1520,1520,1,7,1.0,1,0,153000,1955,2676.0,4.0,0,0,0,0,0,0,1,1,0,0
8,2007,2008,200.0,1218.0,1704.0,1,1704,1704,2,7,3.0,1,50,306000,2008,3458.0,4.0,0,1,1,1,1,1,1,1,1,1
9,2006,2006,518.0,1023.0,1686.0,1,1686,1686,2,6,3.0,1,100,332200,2006,3738.0,4.0,0,1,1,1,1,1,1,1,1,0
8,2007,2008,338.0,1513.0,1638.0,1,1646,1646,2,7,3.0,1,44,293077,2008,3520.0,4.0,0,0,1,1,0,1,1,1,1,1
4,1961,1961,0.0,314.0,914.0,1,914,914,1,4,1.0,1,0,128000,1961,1968.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1926,2004,0.0,370.0,1149.0,1,1149,1616,2,5,1.0,1,0,152000,1926,2765.0,2.0,0,0,0,0,0,1,0,0,0,0
4,1949,1950,0.0,0.0,720.0,0,720,1192,1,6,0.0,1,0,135000,1977,1912.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1880,1950,0.0,0.0,1008.0,1,1178,2210,2,8,1.0,0,48,117500,1930,3266.0,3.0,0,0,0,0,1,0,0,0,1,0
6,1927,1950,0.0,276.0,845.0,1,866,1296,1,6,2.0,1,0,127500,1980,2141.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1970,2007,0.0,358.0,546.0,1,546,1092,2,6,0.0,1,0,98000,1977,1825.0,4.0,0,0,0,0,0,1,1,0,0,0
7,1994,2007,44.0,343.0,423.0,1,896,1652,2,6,2.0,1,0,203135,1994,2075.0,4.0,0,0,1,1,0,1,1,0,0,1
7,1996,1996,0.0,0.0,880.0,1,909,1716,2,7,2.0,1,120,191000,1996,2716.0,4.0,1,0,1,1,1,0,1,1,0,1
5,1956,1956,0.0,0.0,0.0,1,1014,1014,1,6,1.0,1,0,98000,1956,1014.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1987,1988,0.0,1200.0,1200.0,1,1200,1200,3,5,0.0,1,0,179000,1977,2520.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2006,2006,206.0,379.0,1422.0,1,1432,1432,2,7,2.0,1,50,245000,2006,3201.0,4.0,0,0,1,1,0,1,1,1,1,1
7,1998,1999,0.0,144.0,1650.0,1,1680,1680,2,7,2.0,1,73,213250,1998,3481.0,4.0,0,0,1,1,1,0,1,1,1,1
4,1948,1950,0.0,0.0,0.0,0,869,869,1,3,1.0,0,0,89900,1948,869.0,3.0,0,0,0,0,0,0,0,0,0,0
7,1998,1998,40.0,0.0,832.0,1,885,1718,2,7,2.0,1,94,185000,1998,2644.0,2.0,1,0,1,1,1,0,0,1,0,1
6,1973,1973,567.0,312.0,525.0,1,525,1092,1,6,1.0,1,0,113500,1973,1761.0,3.0,0,0,0,0,0,0,0,0,0,0
3,1929,1950,0.0,0.0,715.0,0,715,715,1,4,2.0,0,0,68000,1967,1430.0,1.0,0,0,0,0,0,0,0,0,0,0
7,2003,2003,0.0,0.0,1560.0,1,1560,1560,2,7,2.0,1,150,201000,2003,3370.0,4.0,0,0,1,1,0,1,1,0,1,1
7,2005,2005,0.0,400.0,866.0,1,866,1768,2,7,2.0,1,108,226700,2005,2742.0,2.0,1,0,1,1,1,1,0,0,0,1
7,2004,2005,0.0,0.0,848.0,1,848,1598,2,7,2.0,1,48,201490,2004,2594.0,4.0,1,0,1,1,0,1,1,1,0,1
5,1994,1994,0.0,722.0,990.0,1,990,990,1,5,2.0,1,0,155000,1997,2148.0,4.0,0,0,1,0,0,0,1,0,0,1
5,1978,1978,124.0,941.0,941.0,1,941,941,1,4,2.0,1,40,145000,1978,1922.0,2.0,0,0,0,0,0,0,0,0,0,0
6,1920,1999,0.0,0.0,611.0,1,751,1362,2,6,2.0,1,0,128000,1920,1973.0,4.0,0,0,0,0,0,0,1,0,0,0
6,2000,2000,0.0,520.0,915.0,1,940,1690,2,7,2.0,1,50,187000,2000,2655.0,4.0,1,0,1,0,1,0,1,1,0,1
6,2005,2006,80.0,547.0,547.0,1,1072,1072,1,5,2.0,1,28,145500,2005,1647.0,2.0,0,0,0,0,0,1,0,0,0,1
4,1925,1950,0.0,0.0,572.0,0,572,572,1,4,1.0,0,0,75000,1940,1144.0,1.0,0,0,0,0,0,0,0,0,0,0
7,2005,2006,204.0,20.0,1546.0,1,1546,1546,2,7,3.0,1,42,217000,2005,3278.0,4.0,0,0,1,1,0,1,1,0,1,1
7,2008,2008,60.0,78.0,1336.0,1,1346,1346,2,6,3.0,1,48,220000,2008,2830.0,4.0,0,0,1,1,0,1,1,1,0,1
6,1972,1972,288.0,247.0,732.0,1,1012,1790,1,8,2.0,1,0,165150,1972,2670.0,2.0,1,0,0,0,1,0,0,1,0,1
6,1978,1978,0.0,505.0,940.0,1,1026,1026,1,5,2.0,1,0,147000,1981,1966.0,3.0,0,0,0,0,0,0,0,0,0,0
7,1996,1996,196.0,690.0,1504.0,1,1504,1504,2,6,2.0,1,66,203000,1996,3189.0,4.0,0,0,1,1,0,0,1,1,1,1
5,1959,1959,0.0,1018.0,1398.0,1,1700,1700,1,6,2.0,1,38,165500,1959,3136.0,2.0,0,0,0,0,1,0,0,1,1,0
3,1914,1950,0.0,41.0,864.0,0,864,864,1,5,0.0,0,0,67000,1977,1728.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1964,1993,340.0,536.0,822.0,1,1020,1851,2,7,2.0,1,42,187000,1964,2954.0,2.0,1,0,0,0,1,0,0,1,0,0
6,2000,2000,513.0,507.0,756.0,1,756,1512,2,4,2.0,1,32,180000,2000,2300.0,4.0,0,0,1,0,0,0,1,0,0,0
6,1921,2005,0.0,113.0,651.0,1,759,1298,2,8,1.0,0,0,146500,1994,2165.0,2.0,0,0,0,0,0,1,0,1,0,0
7,2000,2000,0.0,1412.0,1673.0,1,1673,1673,2,7,2.0,1,113,270000,2000,3765.0,4.0,0,0,1,1,1,0,1,1,1,1
6,1992,1992,0.0,747.0,936.0,1,996,996,1,5,2.0,1,0,147000,1992,2052.0,4.0,0,0,1,0,0,0,1,0,0,0
6,1948,2004,0.0,481.0,816.0,1,816,1224,1,5,1.0,1,0,132000,1950,2454.0,3.0,0,0,0,0,0,1,0,0,0,0
4,1920,1950,0.0,315.0,840.0,1,840,1374,1,6,1.0,1,0,105000,1967,2214.0,4.0,0,0,1,0,0,0,1,0,0,0
5,1912,2000,0.0,210.0,780.0,0,936,1716,2,9,0.0,0,184,135900,1977,2680.0,4.0,0,0,1,0,1,0,1,0,0,1
7,2006,2006,0.0,0.0,1143.0,1,1143,1143,1,5,0.0,1,55,147000,1977,2341.0,4.0,0,0,1,1,0,1,1,0,0,1
9,2006,2007,300.0,1572.0,1652.0,1,1652,1652,2,6,2.0,1,102,325000,2006,3810.0,4.0,0,1,1,1,0,1,1,1,1,1
5,1947,1993,0.0,0.0,1046.0,0,1054,1054,1,6,1.0,1,60,124000,1947,2160.0,2.0,0,0,0,0,0,0,0,0,0,1
5,1965,1965,114.0,560.0,935.0,1,935,935,1,5,1.0,1,0,137000,1965,2050.0,3.0,0,0,0,0,0,0,0,0,0,0
4,1915,1950,0.0,0.0,1313.0,1,1313,2377,2,8,2.0,1,0,142900,1954,2626.0,3.0,0,0,0,0,1,0,0,1,0,0
5,1948,2005,0.0,144.0,924.0,1,1122,1122,1,6,2.0,1,36,147000,1948,2082.0,4.0,0,0,0,0,0,1,1,0,0,0
5,1970,1970,0.0,0.0,1180.0,1,1180,1180,1,6,2.0,1,45,128000,1970,2405.0,3.0,0,0,0,0,0,0,0,0,0,0
7,1916,1950,0.0,0.0,815.0,1,815,1690,1,7,1.0,1,0,144000,1916,2505.0,4.0,0,0,0,1,1,0,1,1,0,0
8,2006,2006,178.0,24.0,1370.0,1,1370,1370,2,6,2.0,1,49,205000,2006,2909.0,4.0,0,1,1,1,0,1,1,1,0,1
5,1964,1999,0.0,637.0,1486.0,1,1486,1486,1,7,2.0,1,0,167000,1968,2972.0,4.0,0,0,1,0,0,0,1,0,0,0
5,1941,1950,0.0,0.0,676.0,1,676,1131,1,5,1.0,1,0,66500,1941,1833.0,4.0,0,0,0,0,0,0,1,0,0,0
7,2006,2006,0.0,0.0,728.0,1,728,1456,2,8,2.0,1,0,155835,2006,2184.0,4.0,1,0,1,1,0,1,1,1,0,1
8,1995,1996,0.0,741.0,1587.0,1,1734,1734,2,6,2.0,1,50,239500,1995,3423.0,4.0,0,0,1,1,1,0,1,0,1,0
9,2006,2006,122.0,1037.0,1504.0,1,1531,1531,2,6,3.0,1,52,300000,2006,3271.0,4.0,0,1,1,1,0,1,1,1,1,1
8,2002,2002,886.0,1329.0,1922.0,1,1922,1922,2,6,3.0,1,64,282000,2002,4109.0,4.0,0,0,1,1,1,0,1,1,1,1
5,1960,1960,69.0,0.0,1144.0,1,1144,1144,1,6,1.0,1,0,120000,1960,2288.0,3.0,0,0,0,0,0,0,0,1,0,0
7,1954,2005,0.0,226.0,1385.0,1,1363,1363,1,5,2.0,1,0,241500,1954,2829.0,4.0,0,0,0,1,0,1,1,1,0,0
9,2008,2008,492.0,372.0,1858.0,1,1866,1866,2,7,3.0,1,48,336860,2008,3772.0,4.0,0,1,1,1,1,1,1,1,1,0
3,1922,1950,0.0,0.0,1007.0,0,1077,1077,1,6,1.0,0,100,91000,1922,2184.0,1.0,0,0,0,0,0,0,0,1,0,0
7,2004,2005,174.0,1474.0,1594.0,1,1646,1646,2,5,2.0,1,53,250000,2004,3421.0,4.0,0,0,1,1,0,1,1,1,1,0
7,2005,2006,16.0,16.0,1248.0,1,1248,1248,2,5,2.0,1,0,167240,2005,2604.0,4.0,0,0,1,1,0,1,1,0,0,1
7,2004,2005,0.0,24.0,1235.0,1,1245,1245,2,5,2.0,1,100,178000,2004,2580.0,4.0,0,0,1,1,0,1,1,0,0,0
6,1963,1963,203.0,617.0,1052.0,1,1052,1052,1,6,1.0,1,133,127000,1963,2237.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1967,1967,120.0,506.0,1829.0,1,1829,1829,2,8,2.0,1,76,218500,1967,3734.0,2.0,0,0,0,0,1,0,0,0,1,0
4,1956,1956,0.0,228.0,952.0,1,952,952,1,4,1.0,1,0,135750,1956,1904.0,4.0,0,0,0,0,0,0,1,0,0,1
7,2003,2009,506.0,1188.0,1480.0,1,1480,1480,2,7,2.0,1,73,214000,2003,3285.0,4.0,0,0,1,1,0,1,1,0,1,1
8,2005,2006,366.0,976.0,1844.0,1,1844,1844,2,7,2.0,1,44,257000,2005,3897.0,4.0,0,0,1,1,1,1,1,1,1,1
6,1937,2000,0.0,201.0,825.0,1,825,1497,2,5,1.0,1,0,157000,2004,2594.0,4.0,0,0,0,0,0,0,1,0,0,0
5,1942,1950,0.0,305.0,976.0,0,976,976,1,5,1.0,0,0,102000,1942,2112.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1921,2006,0.0,713.0,876.0,1,964,964,1,5,2.0,1,0,163500,1921,1840.0,4.0,0,0,0,0,0,1,1,0,0,0
7,1999,1999,183.0,679.0,1490.0,1,1501,1501,2,6,2.0,1,29,204000,1999,3164.0,4.0,0,0,1,1,0,0,1,0,1,1
5,1956,1956,259.0,546.0,1150.0,1,1560,1560,1,7,1.0,1,0,103500,1956,2710.0,4.0,0,0,0,0,0,0,1,1,0,0
5,1958,1958,0.0,453.0,864.0,1,864,864,1,6,1.0,1,0,118000,1958,1728.0,3.0,0,0,0,0,0,0,0,0,0,0
7,2000,2000,244.0,1400.0,1525.0,1,1525,1525,2,6,2.0,1,36,235000,2000,3305.0,4.0,0,0,1,1,0,0,1,0,1,1
5,1962,1962,120.0,803.0,1106.0,1,1190,1190,1,6,2.0,1,18,132500,1962,2314.0,3.0,0,0,0,0,0,0,0,0,0,0
8,2006,2006,0.0,0.0,1302.0,1,1302,1830,2,7,3.0,1,40,221300,2006,3172.0,4.0,1,0,1,1,1,1,1,0,1,1
7,2004,2004,210.0,20.0,1500.0,1,1500,1500,2,6,2.0,1,36,190000,2004,3228.0,4.0,0,0,1,1,0,1,1,0,1,1
7,2002,2002,199.0,456.0,826.0,1,878,1762,2,6,2.0,1,54,222000,2002,2962.0,4.0,1,0,1,1,1,0,1,0,0,1
7,1959,2002,0.0,1406.0,1902.0,1,1902,1902,2,7,2.0,1,207,335000,1959,4011.0,3.0,0,0,1,1,1,0,0,1,1,0
8,2008,2008,294.0,0.0,1614.0,1,1658,1658,2,7,3.0,1,44,257500,2008,3460.0,4.0,0,0,1,1,0,1,1,1,1,1
9,2008,2008,284.0,0.0,1498.0,1,1506,1506,2,6,2.0,1,174,264132,2008,3178.0,4.0,0,0,1,1,0,1,1,1,1,1
5,1967,2004,89.0,450.0,864.0,1,899,899,1,5,1.0,1,0,130000,1967,1827.0,4.0,0,0,1,0,0,1,1,0,0,0
5,1930,1982,0.0,0.0,297.0,1,1001,1654,2,7,1.0,0,60,137000,1955,2255.0,4.0,0,0,0,0,0,0,1,1,0,0
5,1930,1995,0.0,0.0,520.0,1,912,912,1,5,1.0,1,90,99500,1934,1522.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1978,1978,0.0,1319.0,1319.0,1,1373,1373,1,5,2.0,1,0,160250,1978,2692.0,3.0,0,0,0,0,0,0,0,1,0,0
7,2004,2004,50.0,0.0,970.0,1,970,1709,2,7,2.0,1,40,130000,2004,2719.0,4.0,0,0,1,1,1,1,1,0,0,1
5,1922,1950,0.0,0.0,816.0,1,816,816,1,5,1.0,0,0,75200,1922,1632.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1993,1996,0.0,114.0,384.0,1,1091,1091,1,5,1.0,1,0,131250,1993,1755.0,4.0,0,0,0,0,0,0,1,0,0,0
6,1960,1993,276.0,697.0,1081.0,1,1081,1081,1,5,1.0,1,82,148000,1960,2280.0,3.0,0,0,0,0,0,0,0,0,0,0
5,1965,1965,0.0,544.0,1024.0,1,1020,1020,2,5,1.0,1,0,124100,1965,2215.0,2.0,0,0,0,0,0,0,0,0,0,0
7,1961,2007,210.0,867.0,944.0,1,999,999,1,6,2.0,1,76,178400,1961,2163.0,2.0,0,0,0,1,0,1,0,0,0,0
4,1977,1977,0.0,1440.0,1440.0,1,1440,1440,2,8,0.0,0,0,150000,1977,3201.0,3.0,0,0,1,0,0,0,0,0,1,0
7,1998,1999,290.0,638.0,853.0,1,853,1753,2,7,2.0,1,74,217000,1998,2680.0,4.0,1,0,1,1,1,0,1,1,0,1
8,2005,2006,192.0,0.0,1100.0,1,1116,1964,2,8,2.0,1,70,252000,2005,3334.0,4.0,1,0,1,1,1,1,1,1,1,0
7,2006,2006,0.0,54.0,1141.0,1,1141,1141,1,6,2.0,1,0,152000,2006,2464.0,4.0,0,0,1,1,0,1,1,0,0,1
7,1929,2001,0.0,0.0,832.0,1,854,854,1,5,2.0,1,112,132000,1991,1846.0,4.0,0,0,0,1,0,0,1,0,0,0
6,1945,1950,0.0,310.0,770.0,1,885,1182,1,5,1.0,1,0,120000,1945,1952.0,3.0,0,0,0,0,0,0,0,0,0,1
9,2005,2006,385.0,1290.0,1606.0,1,1625,2091,2,8,2.0,1,84,338500,2005,3975.0,4.0,1,1,1,1,1,1,1,1,1,0
4,1920,1994,0.0,0.0,576.0,1,985,985,1,4,2.0,0,0,105000,1989,1561.0,2.0,0,0,0,0,0,0,0,0,0,0
7,1996,1997,0.0,604.0,729.0,1,729,1446,2,6,2.0,1,22,175000,1996,2461.0,4.0,1,0,1,1,0,0,1,1,0,0
7,1977,1977,299.0,392.0,1160.0,1,1156,2022,2,8,2.0,1,117,192000,1977,3587.0,4.0,1,0,0,1,1,0,1,1,1,0
7,2004,2005,0.0,0.0,847.0,1,847,1948,2,8,2.0,1,48,195000,2004,2943.0,4.0,1,0,1,1,1,1,1,1,0,1
8,2008,2008,0.0,0.0,768.0,1,786,1590,2,6,2.0,1,30,210000,2008,2388.0,4.0,1,0,1,1,0,1,1,0,0,1
7,2003,2003,16.0,0.0,847.0,1,847,1948,2,8,2.0,1,48,211000,2003,2843.0,4.0,1,0,1,1,1,1,1,1,0,1
4,1936,1950,0.0,672.0,672.0,1,757,1324,1,6,1.0,1,0,128000,1936,1996.0,3.0,0,0,0,0,0,0,0,0,0,0
6,1964,1964,272.0,490.0,1425.0,1,1425,1425,2,7,2.0,1,0,180500,1964,2850.0,2.0,0,0,0,0,0,0,0,1,0,0
5,1900,1950,0.0,0.0,662.0,0,1422,2337,2,10,2.0,1,57,90000,1945,3056.0,3.0,0,0,0,0,1,0,0,0,1,0
5,1940,1996,0.0,130.0,822.0,1,908,908,1,4,2.0,1,24,138500,1975,2038.0,3.0,0,0,1,0,0,0,0,0,0,0
7,2006,2006,0.0,0.0,738.0,1,738,1492,2,8,2.0,1,32,169985,2006,2262.0,4.0,1,0,1,1,0,1,1,0,0,1
5,1961,1961,0.0,781.0,1150.0,1,1150,1150,1,6,1.0,1,0,146000,1961,2300.0,3.0,0,0,0,0,0,0,0,0,0,0
7,1993,1993,0.0,50.0,1080.0,1,1080,2097,2,9,3.0,1,187,228000,1993,3560.0,4.0,1,0,1,1,1,0,1,1,1,1
5,1959,1959,0.0,476.0,1256.0,1,1256,1256,1,6,1.0,1,240,159000,1959,2752.0,2.0,0,0,1,0,0,0,0,0,0,0
8,2006,2006,0.0,0.0,1095.0,1,1095,1939,2,8,3.0,1,51,266000,2006,3277.0,2.0,1,0,1,1,1,1,0,1,1,1
5,1924,1950,145.0,0.0,816.0,1,816,1566,1,7,2.0,1,0,139000,1976,2406.0,4.0,0,0,1,0,0,0,1,0,0,0
4,1955,1955,0.0,784.0,784.0,0,784,784,1,4,0.0,1,0,91900,1977,1680.0,3.0,0,0,0,0,0,0,0,0,0,0
